FIPS_code,State,Area_name,Civilian_labor_force_2013,Employed_2013,Unemployed_2013,Unemployment_rate_2013
26083,MI,"Keweenaw County, MI",989,856,133,13.4
26085,MI,"Lake County, MI","3,632","3,154",478,13.2
26087,MI,"Lapeer County, MI","40,377","35,796","4,581",11.3
26089,MI,"Leelanau County, MI","10,301","9,518",783,7.6
26091,MI,"Lenawee County, MI","47,776","44,072","3,704",7.8
26093,MI,"Livingston County, MI","95,059","88,055","7,004",7.4
26095,MI,"Luce County, MI","2,406","2,159",247,10.3
26097,MI,"Mackinac County, MI","5,258","4,619",639,12.2
26099,MI,"Macomb County, MI","421,344","381,732","39,612",9.4
26101,MI,"Manistee County, MI","10,523","9,417","1,106",10.5
26103,MI,"Marquette County, MI","34,063","31,305","2,758",8.1
26105,MI,"Mason County, MI","14,522","13,204","1,318",9.1
26107,MI,"Mecosta County, MI","18,775","16,912","1,863",9.9
26109,MI,"Menominee County, MI","11,792","10,887",905,7.7
26111,MI,"Midland County, MI","40,942","37,814","3,128",7.6
26113,MI,"Missaukee County, MI","6,964","6,327",637,9.1
26115,MI,"Monroe County, MI","74,666","69,210","5,456",7.3
26117,MI,"Montcalm County, MI","27,557","24,940","2,617",9.5
26119,MI,"Montmorency County, MI","3,209","2,698",511,15.9
26121,MI,"Muskegon County, MI","76,458","68,958","7,500",9.8
26123,MI,"Newaygo County, MI","22,101","20,165","1,936",8.8
26125,MI,"Oakland County, MI","630,193","581,499","48,694",7.7
26127,MI,"Oceana County, MI","12,765","11,200","1,565",12.3
26129,MI,"Ogemaw County, MI","8,630","7,623","1,007",11.7
26131,MI,"Ontonagon County, MI","2,453","2,117",336,13.7
26133,MI,"Osceola County, MI","10,053","9,060",993,9.9
26135,MI,"Oscoda County, MI","2,969","2,510",459,15.5
26137,MI,"Otsego County, MI","11,256","10,094","1,162",10.3
26139,MI,"Ottawa County, MI","145,244","136,483","8,761",6
26141,MI,"Presque Isle County, MI","5,478","4,679",799,14.6
26143,MI,"Roscommon County, MI","8,106","6,991","1,115",13.8
26145,MI,"Saginaw County, MI","89,110","81,122","7,988",9
26147,MI,"St. Clair County, MI","74,753","66,203","8,550",11.4
26149,MI,"St. Joseph County, MI","28,262","26,090","2,172",7.7
26151,MI,"Sanilac County, MI","19,441","17,421","2,020",10.4
26153,MI,"Schoolcraft County, MI","3,571","3,117",454,12.7
26155,MI,"Shiawassee County, MI","33,103","30,022","3,081",9.3
26157,MI,"Tuscola County, MI","25,087","22,467","2,620",10.4
26159,MI,"Van Buren County, MI","35,114","31,607","3,507",10
26161,MI,"Washtenaw County, MI","184,506","173,862","10,644",5.8
26163,MI,"Wayne County, MI","778,327","689,531","88,796",11.4
26165,MI,"Wexford County, MI","14,675","13,063","1,612",11
27000,MN,Minnesota,"2,961,729","2,812,453","149,276",5
27001,MN,"Aitkin County, MN","6,812","6,297",515,7.6
27003,MN,"Anoka County, MN","188,571","178,948","9,623",5.1
27005,MN,"Becker County, MN","17,989","16,988","1,001",5.6
27007,MN,"Beltrami County, MN","23,055","21,593","1,462",6.3
27009,MN,"Benton County, MN","21,463","20,172","1,291",6
27011,MN,"Big Stone County, MN","2,560","2,420",140,5.5
27013,MN,"Blue Earth County, MN","38,655","37,026","1,629",4.2
27015,MN,"Brown County, MN","14,539","13,772",767,5.3
27017,MN,"Carlton County, MN","17,531","16,466","1,065",6.1
27019,MN,"Carver County, MN","53,369","51,033","2,336",4.4
27021,MN,"Cass County, MN","14,012","12,844","1,168",8.3
27023,MN,"Chippewa County, MN","6,953","6,590",363,5.2
27025,MN,"Chisago County, MN","28,557","26,939","1,618",5.7
27027,MN,"Clay County, MN","34,862","33,345","1,517",4.4
27029,MN,"Clearwater County, MN","4,481","3,998",483,10.8
27031,MN,"Cook County, MN","3,058","2,878",180,5.9
27033,MN,"Cottonwood County, MN","5,763","5,423",340,5.9
27035,MN,"Crow Wing County, MN","31,476","29,262","2,214",7
27037,MN,"Dakota County, MN","229,949","219,363","10,586",4.6
27039,MN,"Dodge County, MN","11,342","10,797",545,4.8
27041,MN,"Douglas County, MN","19,892","18,996",896,4.5
27043,MN,"Faribault County, MN","7,503","7,092",411,5.5
27045,MN,"Fillmore County, MN","11,117","10,551",566,5.1
27047,MN,"Freeborn County, MN","16,476","15,643",833,5.1
27049,MN,"Goodhue County, MN","26,849","25,571","1,278",4.8
27051,MN,"Grant County, MN","3,286","3,095",191,5.8
27053,MN,"Hennepin County, MN","667,509","636,456","31,053",4.7
27055,MN,"Houston County, MN","10,488","9,955",533,5.1
27057,MN,"Hubbard County, MN","9,545","8,847",698,7.3
27059,MN,"Isanti County, MN","20,226","18,994","1,232",6.1
27061,MN,"Itasca County, MN","21,954","20,243","1,711",7.8
27063,MN,"Jackson County, MN","6,234","5,972",262,4.2
27065,MN,"Kanabec County, MN","8,807","8,079",728,8.3
27067,MN,"Kandiyohi County, MN","23,495","22,362","1,133",4.8
27069,MN,"Kittson County, MN","2,421","2,274",147,6.1
27071,MN,"Koochiching County, MN","6,737","6,170",567,8.4
27073,MN,"Lac qui Parle County, MN","3,670","3,462",208,5.7
27075,MN,"Lake County, MN","5,782","5,418",364,6.3
27077,MN,"Lake of the Woods County, MN","2,377","2,240",137,5.8
27079,MN,"Le Sueur County, MN","15,517","14,557",960,6.2
27081,MN,"Lincoln County, MN","3,313","3,158",155,4.7
27083,MN,"Lyon County, MN","15,295","14,653",642,4.2
27085,MN,"McLeod County, MN","20,041","18,903","1,138",5.7
27087,MN,"Mahnomen County, MN","2,400","2,259",141,5.9
27089,MN,"Marshall County, MN","5,577","5,144",433,7.8
27091,MN,"Martin County, MN","10,346","9,793",553,5.3
27093,MN,"Meeker County, MN","12,756","12,039",717,5.6
27095,MN,"Mille Lacs County, MN","12,695","11,730",965,7.6
27097,MN,"Morrison County, MN","17,702","16,490","1,212",6.8
27099,MN,"Mower County, MN","20,494","19,562",932,4.5
27101,MN,"Murray County, MN","4,842","4,580",262,5.4
27103,MN,"Nicollet County, MN","19,732","18,983",749,3.8
27105,MN,"Nobles County, MN","11,071","10,618",453,4.1
27107,MN,"Norman County, MN","3,316","3,123",193,5.8
27109,MN,"Olmsted County, MN","83,450","80,055","3,395",4.1
27111,MN,"Otter Tail County, MN","30,899","29,252","1,647",5.3
27113,MN,"Pennington County, MN","8,667","8,111",556,6.4
27115,MN,"Pine County, MN","14,851","13,808","1,043",7
27117,MN,"Pipestone County, MN","4,693","4,474",219,4.7
27119,MN,"Polk County, MN","17,119","16,184",935,5.5
27121,MN,"Pope County, MN","5,969","5,711",258,4.3
27123,MN,"Ramsey County, MN","275,512","261,780","13,732",5
27125,MN,"Red Lake County, MN","2,258","2,104",154,6.8
27127,MN,"Redwood County, MN","8,059","7,611",448,5.6
27129,MN,"Renville County, MN","8,249","7,704",545,6.6
27131,MN,"Rice County, MN","35,028","33,269","1,759",5
27133,MN,"Rock County, MN","5,631","5,448",183,3.2
27135,MN,"Roseau County, MN","8,622","8,237",385,4.5
27137,MN,"St. Louis County, MN","102,344","96,053","6,291",6.1
27139,MN,"Scott County, MN","77,045","73,616","3,429",4.5
27141,MN,"Sherburne County, MN","48,841","46,196","2,645",5.4
27143,MN,"Sibley County, MN","8,329","7,865",464,5.6
27145,MN,"Stearns County, MN","86,778","82,466","4,312",5
27147,MN,"Steele County, MN","21,415","20,423",992,4.6
27149,MN,"Stevens County, MN","5,514","5,304",210,3.8
27151,MN,"Swift County, MN","4,900","4,611",289,5.9
27153,MN,"Todd County, MN","12,864","12,169",695,5.4
27155,MN,"Traverse County, MN","1,661","1,576",85,5.1
27157,MN,"Wabasha County, MN","11,841","11,287",554,4.7
27159,MN,"Wadena County, MN","6,174","5,737",437,7.1
27161,MN,"Waseca County, MN","9,937","9,382",555,5.6
27163,MN,"Washington County, MN","135,014","128,944","6,070",4.5
27165,MN,"Watonwan County, MN","6,186","5,855",331,5.4
27167,MN,"Wilkin County, MN","3,628","3,475",153,4.2
27169,MN,"Winona County, MN","29,609","28,295","1,314",4.4
27171,MN,"Wright County, MN","70,633","67,015","3,618",5.1
27173,MN,"Yellow Medicine County, MN","5,546","5,270",276,5
28000,MS,Mississippi,"1,273,057","1,164,832","108,225",8.5
28001,MS,"Adams County, MS","11,841","10,742","1,099",9.3
28003,MS,"Alcorn County, MS","15,387","14,198","1,189",7.7
28005,MS,"Amite County, MS","4,552","4,138",414,9.1
28007,MS,"Attala County, MS","7,253","6,578",675,9.3
28009,MS,"Benton County, MS","3,138","2,811",327,10.4
28011,MS,"Bolivar County, MS","13,800","12,332","1,468",10.6
28013,MS,"Calhoun County, MS","6,406","5,870",536,8.4
28015,MS,"Carroll County, MS","3,474","3,109",365,10.5
28017,MS,"Chickasaw County, MS","7,615","6,805",810,10.6
28019,MS,"Choctaw County, MS","3,749","3,431",318,8.5
28021,MS,"Claiborne County, MS","3,299","2,741",558,16.9
28023,MS,"Clarke County, MS","6,658","5,998",660,9.9
28025,MS,"Clay County, MS","8,390","7,101","1,289",15.4
28027,MS,"Coahoma County, MS","9,815","8,555","1,260",12.8
28029,MS,"Copiah County, MS","11,478","10,278","1,200",10.5
28031,MS,"Covington County, MS","7,960","7,336",624,7.8
28033,MS,"DeSoto County, MS","81,152","76,379","4,773",5.9
28035,MS,"Forrest County, MS","33,107","30,338","2,769",8.4
28037,MS,"Franklin County, MS","2,956","2,684",272,9.2
28039,MS,"George County, MS","8,568","7,764",804,9.4
28041,MS,"Greene County, MS","4,438","3,988",450,10.1
28043,MS,"Grenada County, MS","9,337","8,517",820,8.8
28045,MS,"Hancock County, MS","18,939","17,461","1,478",7.8
28047,MS,"Harrison County, MS","86,667","80,193","6,474",7.5
28049,MS,"Hinds County, MS","110,799","101,471","9,328",8.4
28051,MS,"Holmes County, MS","6,302","5,252","1,050",16.7
28053,MS,"Humphreys County, MS","3,052","2,531",521,17.1
28055,MS,"Issaquena County, MS",446,355,91,20.4
28057,MS,"Itawamba County, MS","10,033","9,232",801,8
28059,MS,"Jackson County, MS","60,970","55,587","5,383",8.8
28061,MS,"Jasper County, MS","6,516","5,872",644,9.9
28063,MS,"Jefferson County, MS","2,480","2,005",475,19.2
28065,MS,"Jefferson Davis County, MS","4,220","3,690",530,12.6
28067,MS,"Jones County, MS","27,362","25,441","1,921",7
28069,MS,"Kemper County, MS","3,957","3,450",507,12.8
28071,MS,"Lafayette County, MS","23,049","21,408","1,641",7.1
28073,MS,"Lamar County, MS","27,548","25,929","1,619",5.9
28075,MS,"Lauderdale County, MS","34,600","31,730","2,870",8.3
28077,MS,"Lawrence County, MS","4,719","4,285",434,9.2
28079,MS,"Leake County, MS","8,112","7,422",690,8.5
28081,MS,"Lee County, MS","39,576","36,430","3,146",7.9
28083,MS,"Leflore County, MS","10,740","9,215","1,525",14.2
28085,MS,"Lincoln County, MS","13,924","12,859","1,065",7.6
28087,MS,"Lowndes County, MS","26,987","24,493","2,494",9.2
28089,MS,"Madison County, MS","49,794","46,896","2,898",5.8
28091,MS,"Marion County, MS","9,940","9,008",932,9.4
28093,MS,"Marshall County, MS","14,812","13,316","1,496",10.1
28095,MS,"Monroe County, MS","15,510","13,693","1,817",11.7
28097,MS,"Montgomery County, MS","4,376","3,884",492,11.2
28099,MS,"Neshoba County, MS","10,964","10,114",850,7.8
28101,MS,"Newton County, MS","8,985","8,319",666,7.4
28103,MS,"Noxubee County, MS","4,089","3,543",546,13.4
28105,MS,"Oktibbeha County, MS","22,220","20,463","1,757",7.9
28107,MS,"Panola County, MS","13,679","12,058","1,621",11.9
28109,MS,"Pearl River County, MS","22,838","21,155","1,683",7.4
28111,MS,"Perry County, MS","4,251","3,811",440,10.4
28113,MS,"Pike County, MS","14,650","13,219","1,431",9.8
28115,MS,"Pontotoc County, MS","13,676","12,671","1,005",7.3
28117,MS,"Prentiss County, MS","10,952","10,032",920,8.4
28119,MS,"Quitman County, MS","2,858","2,436",422,14.8
28121,MS,"Rankin County, MS","71,275","67,569","3,706",5.2
28123,MS,"Scott County, MS","12,748","11,911",837,6.6
28125,MS,"Sharkey County, MS","1,844","1,605",239,13
28127,MS,"Simpson County, MS","10,954","10,147",807,7.4
28129,MS,"Smith County, MS","6,844","6,386",458,6.7
28131,MS,"Stone County, MS","6,464","5,851",613,9.5
28133,MS,"Sunflower County, MS","8,996","7,751","1,245",13.8
28135,MS,"Tallahatchie County, MS","5,810","5,166",644,11.1
28137,MS,"Tate County, MS","11,972","10,912","1,060",8.9
28139,MS,"Tippah County, MS","8,738","7,886",852,9.8
28141,MS,"Tishomingo County, MS","7,698","6,991",707,9.2
28143,MS,"Tunica County, MS","4,793","4,200",593,12.4
28145,MS,"Union County, MS","13,084","12,160",924,7.1
28147,MS,"Walthall County, MS","5,297","4,734",563,10.6
28149,MS,"Warren County, MS","21,643","19,707","1,936",8.9
28151,MS,"Washington County, MS","19,122","16,358","2,764",14.5
28153,MS,"Wayne County, MS","7,896","7,055",841,10.7
28155,MS,"Webster County, MS","4,070","3,685",385,9.5
28157,MS,"Wilkinson County, MS","2,985","2,616",369,12.4
28159,MS,"Winston County, MS","7,391","6,581",810,11
28161,MS,"Yalobusha County, MS","5,026","4,527",499,9.9
28163,MS,"Yazoo County, MS","9,446","8,412","1,034",10.9
29000,MO,Missouri,"3,011,198","2,807,115","204,083",6.8
29001,MO,"Adair County, MO","10,745","10,001",744,6.9
29003,MO,"Andrew County, MO","9,864","9,331",533,5.4
29005,MO,"Atchison County, MO","2,872","2,703",169,5.9
29007,MO,"Audrain County, MO","11,203","10,487",716,6.4
29009,MO,"Barry County, MO","14,860","13,837","1,023",6.9
29011,MO,"Barton County, MO","5,474","5,078",396,7.2
29013,MO,"Bates County, MO","7,978","7,363",615,7.7
29015,MO,"Benton County, MO","7,237","6,616",621,8.6
29017,MO,"Bollinger County, MO","5,735","5,325",410,7.1
29019,MO,"Boone County, MO","97,230","92,812","4,418",4.5
29021,MO,"Buchanan County, MO","46,447","43,537","2,910",6.3
29023,MO,"Butler County, MO","18,656","17,173","1,483",7.9
29025,MO,"Caldwell County, MO","4,335","4,042",293,6.8
29027,MO,"Callaway County, MO","21,563","20,254","1,309",6.1
29029,MO,"Camden County, MO","18,757","17,009","1,748",9.3
29031,MO,"Cape Girardeau County, MO","40,786","38,417","2,369",5.8
29033,MO,"Carroll County, MO","4,665","4,320",345,7.4
29035,MO,"Carter County, MO","2,541","2,296",245,9.6
29037,MO,"Cass County, MO","52,126","48,813","3,313",6.4
29039,MO,"Cedar County, MO","5,861","5,445",416,7.1
29041,MO,"Chariton County, MO","3,729","3,493",236,6.3
29043,MO,"Christian County, MO","40,907","38,654","2,253",5.5
29045,MO,"Clark County, MO","3,351","3,083",268,8
29047,MO,"Clay County, MO","126,423","118,669","7,754",6.1
29049,MO,"Clinton County, MO","10,721","10,005",716,6.7
29051,MO,"Cole County, MO","39,626","37,530","2,096",5.3
29053,MO,"Cooper County, MO","7,668","7,131",537,7
29055,MO,"Crawford County, MO","10,869","9,931",938,8.6
29057,MO,"Dade County, MO","3,440","3,203",237,6.9
29059,MO,"Dallas County, MO","6,941","6,336",605,8.7
29061,MO,"Daviess County, MO","4,061","3,806",255,6.3
29063,MO,"DeKalb County, MO","5,025","4,720",305,6.1
29065,MO,"Dent County, MO","6,237","5,762",475,7.6
29067,MO,"Douglas County, MO","5,058","4,579",479,9.5
29069,MO,"Dunklin County, MO","12,973","11,675","1,298",10
29071,MO,"Franklin County, MO","51,494","47,750","3,744",7.3
29073,MO,"Gasconade County, MO","7,518","7,038",480,6.4
29075,MO,"Gentry County, MO","3,587","3,397",190,5.3
29077,MO,"Greene County, MO","144,083","136,072","8,011",5.6
29079,MO,"Grundy County, MO","4,906","4,617",289,5.9
29081,MO,"Harrison County, MO","3,955","3,663",292,7.4
29083,MO,"Henry County, MO","9,839","9,129",710,7.2
29085,MO,"Hickory County, MO","3,679","3,310",369,10
29087,MO,"Holt County, MO","2,734","2,585",149,5.4
29089,MO,"Howard County, MO","4,912","4,592",320,6.5
29091,MO,"Howell County, MO","16,369","15,075","1,294",7.9
29093,MO,"Iron County, MO","3,921","3,501",420,10.7
29095,MO,"Jackson County, MO","352,116","324,929","27,187",7.7
29097,MO,"Jasper County, MO","57,802","54,396","3,406",5.9
29099,MO,"Jefferson County, MO","114,506","106,651","7,855",6.9
29101,MO,"Johnson County, MO","22,876","21,203","1,673",7.3
29103,MO,"Knox County, MO","1,979","1,869",110,5.6
29105,MO,"Laclede County, MO","15,555","14,048","1,507",9.7
29107,MO,"Lafayette County, MO","16,869","15,773","1,096",6.5
29109,MO,"Lawrence County, MO","17,373","16,216","1,157",6.7
29111,MO,"Lewis County, MO","5,066","4,782",284,5.6
29113,MO,"Lincoln County, MO","26,241","24,232","2,009",7.7
29115,MO,"Linn County, MO","5,303","4,831",472,8.9
29117,MO,"Livingston County, MO","7,247","6,834",413,5.7
29119,MO,"McDonald County, MO","9,949","9,304",645,6.5
29121,MO,"Macon County, MO","7,403","6,915",488,6.6
29123,MO,"Madison County, MO","5,550","5,120",430,7.7
29125,MO,"Maries County, MO","4,166","3,889",277,6.6
29127,MO,"Marion County, MO","14,592","13,706",886,6.1
29129,MO,"Mercer County, MO","1,803","1,704",99,5.5
29131,MO,"Miller County, MO","11,466","10,454","1,012",8.8
29133,MO,"Mississippi County, MO","6,285","5,790",495,7.9
29135,MO,"Moniteau County, MO","7,296","6,828",468,6.4
29137,MO,"Monroe County, MO","4,100","3,796",304,7.4
29139,MO,"Montgomery County, MO","5,703","5,288",415,7.3
29141,MO,"Morgan County, MO","7,830","7,082",748,9.6
29143,MO,"New Madrid County, MO","8,266","7,610",656,7.9
29145,MO,"Newton County, MO","28,851","27,098","1,753",6.1
29147,MO,"Nodaway County, MO","11,323","10,575",748,6.6
29149,MO,"Oregon County, MO","4,125","3,794",331,8
29151,MO,"Osage County, MO","7,184","6,823",361,5
29153,MO,"Ozark County, MO","3,668","3,285",383,10.4
29155,MO,"Pemiscot County, MO","7,083","6,344",739,10.4
29157,MO,"Perry County, MO","10,106","9,552",554,5.5
29159,MO,"Pettis County, MO","20,021","18,693","1,328",6.6
29161,MO,"Phelps County, MO","19,297","17,929","1,368",7.1
29163,MO,"Pike County, MO","8,073","7,542",531,6.6
29165,MO,"Platte County, MO","52,579","49,573","3,006",5.7
29167,MO,"Polk County, MO","13,878","12,880",998,7.2
29169,MO,"Pulaski County, MO","15,581","14,333","1,248",8
